Owner,Repo,Stars,Forks,Language,URL
microsoft,startstopv2-deployments,58,31,,https://github.com/microsoft/startstopv2-deployments
microsoft,startups,29,14,,https://github.com/microsoft/startups
microsoft,StateDecoding,29,11,Python,https://github.com/microsoft/StateDecoding
microsoft,stateful-java-web-app,12,35,Java,https://github.com/microsoft/stateful-java-web-app
microsoft,Static-Module-Verifier,9,9,C#,https://github.com/microsoft/Static-Module-Verifier
microsoft,static-web-apps-examples,159,95,,https://github.com/microsoft/static-web-apps-examples
microsoft,staticstaging,26,9,TypeScript,https://github.com/microsoft/staticstaging
microsoft,station-b-libraries,7,4,Python,https://github.com/microsoft/station-b-libraries
microsoft,StatisticsTool,5,3,Python,https://github.com/microsoft/StatisticsTool
microsoft,statopt,32,8,Python,https://github.com/microsoft/statopt
microsoft,statsd,4,4,JavaScript,https://github.com/microsoft/statsd
microsoft,StemGNN,577,120,Python,https://github.com/microsoft/StemGNN
microsoft,steps,33,112,C#,https://github.com/microsoft/steps
microsoft,StigRepo,42,8,PowerShell,https://github.com/microsoft/StigRepo
microsoft,STL,10810,1580,C++,https://github.com/microsoft/STL
microsoft,Stochastic-Mixture-of-Experts,65,7,Python,https://github.com/microsoft/Stochastic-Mixture-of-Experts
microsoft,stop,46,6,Python,https://github.com/microsoft/stop
microsoft,StopGuessing,78,27,C#,https://github.com/microsoft/StopGuessing
microsoft,storage-as-a-service,13,6,JavaScript,https://github.com/microsoft/storage-as-a-service
microsoft,store-submission,51,9,JavaScript,https://github.com/microsoft/store-submission
microsoft,StoreBroker,102,39,PowerShell,https://github.com/microsoft/StoreBroker
microsoft,storm,2,0,Go,https://github.com/microsoft/storm
microsoft,StorScore,83,34,C++,https://github.com/microsoft/StorScore
microsoft,storywright,54,8,TypeScript,https://github.com/microsoft/storywright
microsoft,strategically_efficient_rl,21,7,Python,https://github.com/microsoft/strategically_efficient_rl
microsoft,streamer,5,0,TypeScript,https://github.com/microsoft/streamer
microsoft,streamlit-autogen,18,8,Python,https://github.com/microsoft/streamlit-autogen
microsoft,Streamlit_UI_Template,22,2,Python,https://github.com/microsoft/Streamlit_UI_Template
microsoft,StretchBuildstrong,12,6,C#,https://github.com/microsoft/StretchBuildstrong
microsoft,STRIDES,5,3,C#,https://github.com/microsoft/STRIDES
microsoft,Structured-Entity-Extraction,45,7,Python,https://github.com/microsoft/Structured-Entity-Extraction
microsoft,student-hackathons,2,5,,https://github.com/microsoft/student-hackathons
microsoft,studentambassadors,132,46,C#,https://github.com/microsoft/studentambassadors
microsoft,StudentsAtBuild,378,232,JavaScript,https://github.com/microsoft/StudentsAtBuild
microsoft,StyleSwin,537,52,Python,https://github.com/microsoft/StyleSwin
microsoft,SubscribableEvent,21,7,TypeScript,https://github.com/microsoft/SubscribableEvent
microsoft,subseasonal_data,35,12,Python,https://github.com/microsoft/subseasonal_data
microsoft,subseasonal_toolkit,55,22,Python,https://github.com/microsoft/subseasonal_toolkit
microsoft,sudo,5406,157,Rust,https://github.com/microsoft/sudo
microsoft,sudokumaster-wp,27,18,C#,https://github.com/microsoft/sudokumaster-wp
microsoft,SuiGeneris,1,2,Python,https://github.com/microsoft/SuiGeneris
microsoft,superbench-results,6,0,,https://github.com/microsoft/superbench-results
microsoft,superbenchmark,337,75,Python,https://github.com/microsoft/superbenchmark
microsoft,SuperchargeAzureSQLDeployments,36,23,TSQL,https://github.com/microsoft/SuperchargeAzureSQLDeployments
microsoft,SuperPod,1,0,,https://github.com/microsoft/SuperPod
microsoft,SuperRL,10,0,Python,https://github.com/microsoft/SuperRL
microsoft,SuperScaler,54,15,,https://github.com/microsoft/SuperScaler
microsoft,SuperSolver,11,6,Sage,https://github.com/microsoft/SuperSolver
microsoft,supply-chain-linters,1,0,Go,https://github.com/microsoft/supply-chain-linters
microsoft,surface-duo-app-samples,27,14,Kotlin,https://github.com/microsoft/surface-duo-app-samples
microsoft,surface-duo-compose-samples,64,16,Kotlin,https://github.com/microsoft/surface-duo-compose-samples
microsoft,surface-duo-compose-sdk,105,2,Kotlin,https://github.com/microsoft/surface-duo-compose-sdk
microsoft,surface-duo-dual-screen-experience-example,31,6,Kotlin,https://github.com/microsoft/surface-duo-dual-screen-experience-example
microsoft,surface-duo-oss,116,13,,https://github.com/microsoft/surface-duo-oss
microsoft,surface-duo-oss-device.build,2,0,,https://github.com/microsoft/surface-duo-oss-device.build
microsoft,surface-duo-oss-kernel.build,3,4,,https://github.com/microsoft/surface-duo-oss-kernel.build
microsoft,surface-duo-oss-kernel.manifest,6,6,,https://github.com/microsoft/surface-duo-oss-kernel.manifest
microsoft,surface-duo-oss-kernel.msm-4..14,20,10,,https://github.com/microsoft/surface-duo-oss-kernel.msm-4..14
microsoft,surface-duo-oss-kernel.msm-5..4,5,1,C,https://github.com/microsoft/surface-duo-oss-kernel.msm-5..4
microsoft,surface-duo-oss-kernel.tests,2,0,Python,https://github.com/microsoft/surface-duo-oss-kernel.tests
microsoft,surface-duo-oss-platform.vendor.opensource.audio-kernel,2,5,,https://github.com/microsoft/surface-duo-oss-platform.vendor.opensource.audio-kernel
microsoft,surface-duo-oss-platform.vendor.opensource.camera-kernel,2,0,C,https://github.com/microsoft/surface-duo-oss-platform.vendor.opensource.camera-kernel
microsoft,surface-duo-oss-platform.vendor.opensource.dataipa,2,1,C,https://github.com/microsoft/surface-duo-oss-platform.vendor.opensource.dataipa
microsoft,surface-duo-oss-platform.vendor.opensource.display-drivers,3,1,C,https://github.com/microsoft/surface-duo-oss-platform.vendor.opensource.display-drivers
microsoft,surface-duo-oss-platform.vendor.opensource.video-driver,3,0,C,https://github.com/microsoft/surface-duo-oss-platform.vendor.opensource.video-driver
microsoft,surface-duo-oss-platform.vendor.qcom-opensource.data-kernel,2,4,,https://github.com/microsoft/surface-duo-oss-platform.vendor.qcom-opensource.data-kernel
microsoft,surface-duo-oss-platform.vendor.qcom-opensource.wlan.fw-api,2,4,,https://github.com/microsoft/surface-duo-oss-platform.vendor.qcom-opensource.wlan.fw-api
microsoft,surface-duo-oss-platform.vendor.qcom-opensource.wlan.qca-wifi-host-cmn,2,4,,https://github.com/microsoft/surface-duo-oss-platform.vendor.qcom-opensource.wlan.qca-wifi-host-cmn
microsoft,surface-duo-oss-platform.vendor.qcom-opensource.wlan.qcacld-3..0,2,4,,https://github.com/microsoft/surface-duo-oss-platform.vendor.qcom-opensource.wlan.qcacld-3..0
microsoft,surface-duo-oss-sm8350.11.camera-devicetree,2,0,,https://github.com/microsoft/surface-duo-oss-sm8350.11.camera-devicetree
microsoft,surface-duo-oss-sm8350.11.devicetree,4,2,Makefile,https://github.com/microsoft/surface-duo-oss-sm8350.11.devicetree
microsoft,surface-duo-oss-sm8350.11.display-devicetree,3,0,,https://github.com/microsoft/surface-duo-oss-sm8350.11.display-devicetree
microsoft,surface-duo-oss-sm8350.12.camera-devicetree,2,0,,https://github.com/microsoft/surface-duo-oss-sm8350.12.camera-devicetree
microsoft,surface-duo-oss-sm8350.12.devicetree,0,0,,https://github.com/microsoft/surface-duo-oss-sm8350.12.devicetree
microsoft,surface-duo-sdk,76,18,Kotlin,https://github.com/microsoft/surface-duo-sdk
microsoft,surface-duo-sdk-samples,52,14,Java,https://github.com/microsoft/surface-duo-sdk-samples
microsoft,surface-duo-sdk-samples-flutter,56,16,Dart,https://github.com/microsoft/surface-duo-sdk-samples-flutter
microsoft,surface-duo-sdk-samples-kotlin,41,14,Kotlin,https://github.com/microsoft/surface-duo-sdk-samples-kotlin
microsoft,surface-duo-sdk-unity-samples,7,11,C#,https://github.com/microsoft/surface-duo-sdk-unity-samples
microsoft,surface-duo-sdk-xamarin-samples,60,17,C#,https://github.com/microsoft/surface-duo-sdk-xamarin-samples
microsoft,surface-duo-uno-platform-samples,2,0,,https://github.com/microsoft/surface-duo-uno-platform-samples
microsoft,surface-duo-window-manager-samples,53,17,Kotlin,https://github.com/microsoft/surface-duo-window-manager-samples
microsoft,SurfaceApiManagementService,6,0,C#,https://github.com/microsoft/SurfaceApiManagementService
microsoft,SurfaceDeploymentAccelerator,82,24,PowerShell,https://github.com/microsoft/SurfaceDeploymentAccelerator
microsoft,Surface_BMRTools,1,1,PowerShell,https://github.com/microsoft/Surface_BMRTools
microsoft,surveillance-camera,23,21,C#,https://github.com/microsoft/surveillance-camera
microsoft,svirl,24,9,Python,https://github.com/microsoft/svirl
microsoft,swa-community-kit,14,9,,https://github.com/microsoft/swa-community-kit
microsoft,SWE-bench-Live,122,15,Python,https://github.com/microsoft/SWE-bench-Live
microsoft,swift-corelibs-foundation,8,5,C,https://github.com/microsoft/swift-corelibs-foundation
microsoft,swift-guide,52,21,Ruby,https://github.com/microsoft/swift-guide
microsoft,Swin-Transformer,15245,2179,Python,https://github.com/microsoft/Swin-Transformer
microsoft,Swin3D,260,22,Cuda,https://github.com/microsoft/Swin3D
microsoft,SwinBERT,245,35,Python,https://github.com/microsoft/SwinBERT
microsoft,SwitchML,16,5,Python,https://github.com/microsoft/SwitchML
microsoft,symbolic-robot-teaching-interface,9,6,Python,https://github.com/microsoft/symbolic-robot-teaching-interface
microsoft,symcache-server,12,5,C#,https://github.com/microsoft/symcache-server
microsoft,SymCrypt,823,81,C,https://github.com/microsoft/SymCrypt
microsoft,SymCrypt-OpenSSL,75,13,C,https://github.com/microsoft/SymCrypt-OpenSSL
microsoft,symphony,219,28,Shell,https://github.com/microsoft/symphony
microsoft,SymProxyCloud,11,2,C#,https://github.com/microsoft/SymProxyCloud
microsoft,Synapse,7,0,,https://github.com/microsoft/Synapse
microsoft,synapse-analyzer,48,17,TSQL,https://github.com/microsoft/synapse-analyzer
microsoft,Synapse-Data-exploration,2,1,,https://github.com/microsoft/Synapse-Data-exploration
microsoft,synapse-spark-discovery-tooling,0,0,Python,https://github.com/microsoft/synapse-spark-discovery-tooling
microsoft,synapse-spark-runtime,30,5,,https://github.com/microsoft/synapse-spark-runtime
microsoft,synapse-support,1,2,Jupyter Notebook,https://github.com/microsoft/synapse-support
microsoft,SynapseGenie,28,11,Jupyter Notebook,https://github.com/microsoft/SynapseGenie
microsoft,SynapseHealthAssessment,3,4,TSQL,https://github.com/microsoft/SynapseHealthAssessment
microsoft,SynapseML,5169,850,Scala,https://github.com/microsoft/SynapseML
microsoft,SynapseML-demo3,1,0,,https://github.com/microsoft/SynapseML-demo3
microsoft,SynapseVSCode,32,10,,https://github.com/microsoft/SynapseVSCode
microsoft,synckusto,43,14,C#,https://github.com/microsoft/synckusto
microsoft,SyncTasks,32,11,TypeScript,https://github.com/microsoft/SyncTasks
microsoft,SynQo,10,1,Python,https://github.com/microsoft/SynQo
microsoft,SynthaCorpus,13,8,C,https://github.com/microsoft/SynthaCorpus
microsoft,syntheseus,163,26,Python,https://github.com/microsoft/syntheseus
microsoft,synthetic-data-showcase,123,29,Rust,https://github.com/microsoft/synthetic-data-showcase
microsoft,synthetic-rag-index,33,7,Python,https://github.com/microsoft/synthetic-rag-index
microsoft,SynthMoCap,460,23,Python,https://github.com/microsoft/SynthMoCap
microsoft,SynTrail,3,0,,https://github.com/microsoft/SynTrail
microsoft,Sysinternals-jcd,146,12,Shell,https://github.com/microsoft/Sysinternals-jcd
microsoft,SysinternalsEBPF,276,37,C,https://github.com/microsoft/SysinternalsEBPF
microsoft,SyslogDecode,26,12,C#,https://github.com/microsoft/SyslogDecode
microsoft,SysmonCommon,64,20,C++,https://github.com/microsoft/SysmonCommon
microsoft,SysmonForLinux,1961,204,C,https://github.com/microsoft/SysmonForLinux
microsoft,T-MAC,862,70,C++,https://github.com/microsoft/T-MAC
microsoft,Table-GPT,89,9,Python,https://github.com/microsoft/Table-GPT
microsoft,Table-Pretraining,297,38,Python,https://github.com/microsoft/Table-Pretraining
microsoft,table-transformer,2745,301,Python,https://github.com/microsoft/table-transformer
microsoft,Table2Charts,33,2,Python,https://github.com/microsoft/Table2Charts
microsoft,TableLoRA,6,2,Python,https://github.com/microsoft/TableLoRA
microsoft,TablePilot,5,0,Python,https://github.com/microsoft/TablePilot
microsoft,TableProvider,3,0,Python,https://github.com/microsoft/TableProvider
microsoft,TableSense,41,4,,https://github.com/microsoft/TableSense
microsoft,tabster,146,37,TypeScript,https://github.com/microsoft/tabster
microsoft,taccl,75,10,Python,https://github.com/microsoft/taccl
microsoft,TACO,189,29,,https://github.com/microsoft/TACO
microsoft,taco-cli,18,11,TypeScript,https://github.com/microsoft/taco-cli
microsoft,taco-simulate,7,10,JavaScript,https://github.com/microsoft/taco-simulate
microsoft,taco-team-build,26,14,JavaScript,https://github.com/microsoft/taco-team-build
microsoft,TaCube,5,0,Python,https://github.com/microsoft/TaCube
microsoft,TagAnomaly,332,60,R,https://github.com/microsoft/TagAnomaly
microsoft,TailwindTraders,685,343,CSS,https://github.com/microsoft/TailwindTraders
microsoft,TailwindTraders-Backend,193,3588,C#,https://github.com/microsoft/TailwindTraders-Backend
microsoft,TailwindTraders-Desktop,77,72,C#,https://github.com/microsoft/TailwindTraders-Desktop
microsoft,TailwindTraders-Mobile,322,218,C#,https://github.com/microsoft/TailwindTraders-Mobile
microsoft,TailwindTraders-PointOfSale,19,21,C#,https://github.com/microsoft/TailwindTraders-PointOfSale
microsoft,TailwindTraders-Rewards,56,75,C#,https://github.com/microsoft/TailwindTraders-Rewards
microsoft,TailwindTraders-ShippingManagement,27,30,C#,https://github.com/microsoft/TailwindTraders-ShippingManagement
microsoft,TailwindTraders-Website,273,3841,JavaScript,https://github.com/microsoft/TailwindTraders-Website
microsoft,TailwindTraders-Website-ReadyWinter2020-DevOps,7,14,JavaScript,https://github.com/microsoft/TailwindTraders-Website-ReadyWinter2020-DevOps
microsoft,tale-suite,19,3,Jupyter Notebook,https://github.com/microsoft/tale-suite
microsoft,Talk-in-a-Box,4,2,,https://github.com/microsoft/Talk-in-a-Box
microsoft,TamGen,32,12,Python,https://github.com/microsoft/TamGen
microsoft,TAP,72,9,Python,https://github.com/microsoft/TAP
microsoft,tas-client,3,6,TypeScript,https://github.com/microsoft/tas-client
microsoft,taser,10,0,Python,https://github.com/microsoft/taser
microsoft,task-scheduler,22,8,TypeScript,https://github.com/microsoft/task-scheduler
microsoft,task-sequencing-robotics-simulator,7,1,Python,https://github.com/microsoft/task-sequencing-robotics-simulator
microsoft,taskflow-react,6,3,TypeScript,https://github.com/microsoft/taskflow-react
microsoft,TaskTracker,66,11,Jupyter Notebook,https://github.com/microsoft/TaskTracker
microsoft,TaskWeaver,5934,760,Python,https://github.com/microsoft/TaskWeaver
microsoft,task_oriented_dialogue_as_dataflow_synthesis,308,65,Python,https://github.com/microsoft/task_oriented_dialogue_as_dataflow_synthesis
microsoft,TaxiNLI,21,2,,https://github.com/microsoft/TaxiNLI
microsoft,TaxiXNLI,4,1,,https://github.com/microsoft/TaxiXNLI
microsoft,TB-Copilot-Studio-for-STU,1,0,,https://github.com/microsoft/TB-Copilot-Studio-for-STU
microsoft,tcptrace,17,3,C,https://github.com/microsoft/tcptrace
microsoft,td-shim,0,0,,https://github.com/microsoft/td-shim
microsoft,tdqn,22,14,Python,https://github.com/microsoft/tdqn
microsoft,TdsLib,20,9,C#,https://github.com/microsoft/TdsLib
microsoft,TE-CCL,40,6,Python,https://github.com/microsoft/TE-CCL
microsoft,team-explorer-everywhere,310,98,Java,https://github.com/microsoft/team-explorer-everywhere
microsoft,TeamCloud,70,21,C#,https://github.com/microsoft/TeamCloud
microsoft,TeamCloud-Project-Sample,6,4,Shell,https://github.com/microsoft/TeamCloud-Project-Sample
microsoft,TeamCloud-Providers,14,8,Shell,https://github.com/microsoft/TeamCloud-Providers
microsoft,TeamMate,37,8,C#,https://github.com/microsoft/TeamMate
microsoft,Teams-AdaptiveCards-Mobile,13,21,C++,https://github.com/microsoft/Teams-AdaptiveCards-Mobile
microsoft,teams-agent-accelerator-libs-py,26,9,Python,https://github.com/microsoft/teams-agent-accelerator-libs-py
microsoft,teams-agent-accelerator-templates,66,23,TypeScript,https://github.com/microsoft/teams-agent-accelerator-templates
microsoft,teams-ai,634,253,MDX,https://github.com/microsoft/teams-ai
microsoft,teams-powerapps-app-templates,270,179,,https://github.com/microsoft/teams-powerapps-app-templates
microsoft,teams-videoapp-sample,14,18,JavaScript,https://github.com/microsoft/teams-videoapp-sample
microsoft,teams.net,20,9,C#,https://github.com/microsoft/teams.net
microsoft,teams.py,9,3,Python,https://github.com/microsoft/teams.py
microsoft,teams.ts,23,19,TypeScript,https://github.com/microsoft/teams.ts
microsoft,teams4justice,7,1,Bicep,https://github.com/microsoft/teams4justice
microsoft,TeamsDataCollector,5,3,,https://github.com/microsoft/TeamsDataCollector
microsoft,TeamsMeetingsWebScheduler,9,3,C#,https://github.com/microsoft/TeamsMeetingsWebScheduler
microsoft,TeamsMsiOverride,27,6,PowerShell,https://github.com/microsoft/TeamsMsiOverride
